Positive Similarity	Negative Similarity
82008976.0	55883.76171875
82087344.0	59248.2734375
82055080.0	57865.875
82283856.0	60901.16015625
80947568.0	58832.71875
81229304.0	65253.51171875
81252424.0	56517.609375
82680128.0	60757.08203125
81892568.0	62302.4765625
81917488.0	62224.0078125
81841904.0	56628.859375
82720312.0	57213.078125
80912760.0	57791.8203125
81121360.0	59119.13671875
80165664.0	59873.16015625
80537936.0	44015.08984375
81445408.0	65507.37890625
81314656.0	57540.4375
81393456.0	61045.9609375
82899272.0	60722.4921875
81893624.0	62782.90234375
81257840.0	60421.78125
81500672.0	64964.05078125
80975816.0	59414.09765625
80798976.0	61774.296875
81645544.0	63176.4453125
81986904.0	63471.4375
82195768.0	52151.0390625
82520680.0	56251.0703125
81896800.0	56226.77734375
81990888.0	63187.0
81223744.0	63318.18359375
81706664.0	71459.34375
82066160.0	66875.9140625
81602536.0	57042.80859375
81138112.0	64307.37109375
81378768.0	64227.40625
80499696.0	62914.34375
81821408.0	54452.54296875
82151312.0	59252.38671875
82761408.0	58447.00390625
81939152.0	63614.8125
81033480.0	62849.00390625
83388024.0	62103.0078125
82382576.0	54021.04296875
82215632.0	58732.21875
81707048.0	59263.35546875
82001120.0	62125.39453125
82058640.0	60976.796875
82019872.0	60143.2890625
81918600.0	66951.3828125
82159680.0	59844.87890625
80814128.0	62688.4609375
81495496.0	62241.9921875
81039264.0	62913.12109375
81341280.0	52947.53515625
82574624.0	62396.99609375
82957840.0	58983.36328125
81259520.0	63383.265625
82156536.0	64568.20703125
81259344.0	60347.4609375
81281736.0	69149.890625
82064920.0	56923.1484375
81918192.0	59947.35546875
82567552.0	59978.19140625
82441320.0	63249.03125
83946952.0	62306.02734375
83604064.0	66651.921875
82615448.0	58077.67578125
81840680.0	65088.53125
81817136.0	66432.671875
81417464.0	64060.203125
82147712.0	57012.51953125
82667464.0	59971.13671875
81037352.0	59708.81640625
81065400.0	59676.43359375
83016488.0	63783.5078125
82928312.0	48699.02734375
82587528.0	67633.7734375
83221848.0	56480.88671875
81597560.0	61333.01171875
82448640.0	65461.90625
80336096.0	65128.54296875
80847208.0	59597.4765625
81644320.0	61914.453125
82512808.0	61534.4140625
83312824.0	65496.14453125
82978384.0	68586.984375
81607456.0	63507.59765625
83686976.0	52114.01953125
82759432.0	58832.44921875
82793256.0	60747.1171875
81108072.0	65581.8125
80447832.0	62181.0625
81966672.0	72193.5078125
82335016.0	68725.7890625
82385440.0	58465.00390625
81966896.0	66108.3359375
82818968.0	64466.91015625
83206904.0	63029.87890625
82628144.0	57344.8828125
82801416.0	63886.71484375
83225808.0	61046.234375
82516408.0	64275.59765625
81400616.0	64285.98828125
82261568.0	65081.38671875
83001424.0	56519.640625
82187168.0	58980.6796875
82400728.0	58894.3359375
82847744.0	65290.859375
81233512.0	64925.21875
83058712.0	61286.6484375
82376904.0	66320.1796875
83179160.0	59009.58984375
82420568.0	67159.171875
82569416.0	66143.921875
82919448.0	64583.359375
82440496.0	53410.66796875
81618632.0	63378.625
82021920.0	59610.13671875
82443912.0	63105.484375
81827976.0	65377.02734375
83872720.0	62384.55859375
82762392.0	71202.1328125
83277512.0	59116.640625
83651136.0	64238.08203125
83885568.0	63818.7578125
84020680.0	64663.31640625
82195960.0	61829.02734375
82765272.0	69327.1328125
81778008.0	60610.06640625
82840136.0	64954.48828125
81119920.0	64661.8359375
83501592.0	66142.578125
82713432.0	60635.78515625
81901288.0	61169.328125
81899192.0	60410.87890625
82337504.0	62314.79296875
82373984.0	66388.765625
82466664.0	46049.890625
83206416.0	67176.8671875
82699512.0	58685.28125
81964536.0	65868.03125
83637880.0	66446.1875
82854776.0	65945.6875
83172760.0	61815.93359375
81578784.0	65847.6953125
81453424.0	60665.2578125
83314600.0	67035.0234375
82699040.0	67649.7890625
82853376.0	65657.1171875
84036128.0	54700.13671875
83582048.0	60272.3828125
82551168.0	59317.03515625
82502152.0	66292.1875
82971264.0	67742.46875
83426520.0	79520.2734375
81665800.0	70511.8828125
83761272.0	58909.7109375
81968832.0	67678.5234375
81396152.0	67096.2734375
81714608.0	66359.390625
83447176.0	58921.0
82860568.0	64789.01953125
82919032.0	62932.5546875
82980888.0	67206.171875
82896968.0	65645.0546875
83034392.0	64794.06640625
81489272.0	57853.1328125
82226288.0	61282.265625
81863024.0	59263.49609375
83448936.0	65001.953125
84290952.0	67483.828125
82498720.0	64625.51953125
84327152.0	70168.125
83695328.0	61424.30078125
82066016.0	67573.078125
82299096.0	70082.7265625
82832432.0	66996.015625
82295840.0	54294.70703125
82794872.0	64279.67578125
82461848.0	60403.9765625
84157928.0	65072.3125
82825264.0	67077.4296875
83818920.0	63341.94921875
82220792.0	73342.71875
84112216.0	61067.59375
82402144.0	65291.109375
81597832.0	64655.171875
83526152.0	66279.4375
82553400.0	64030.56640625
83317280.0	69671.8515625
84857776.0	60521.62109375
83729496.0	67091.359375
82445936.0	68875.15625
82916768.0	67087.40625
82698696.0	60349.13671875
81640816.0	63827.7890625
82496760.0	64840.1328125
82772864.0	65643.1953125
82418960.0	65189.79296875
83415456.0	51248.33203125
83853888.0	71222.609375
83928696.0	61604.37109375
84295816.0	63294.45703125
83476520.0	65913.34375
82582296.0	67357.0625
82776208.0	64868.65234375
81256416.0	67650.140625
82098280.0	61459.66796875
83737376.0	67764.1953125
83485648.0	69336.6171875
84120936.0	68088.8125
83152376.0	55715.59765625
84308392.0	61469.75390625
84136424.0	62001.046875
82638544.0	67143.765625
82707696.0	66942.65625
82210224.0	75375.0703125
81816904.0	72737.5546875
83945040.0	61327.30078125
83524832.0	68848.9921875
83873456.0	66114.4765625
83032056.0	65234.65625
80891552.0	59926.06640625
83852288.0	65814.5
82749992.0	63089.1640625
82555368.0	66302.0390625
83085992.0	67630.9765625
82494320.0	67896.6015625
83102680.0	59010.1328125
83623144.0	62989.35546875
82322056.0	63098.52734375
84532776.0	66067.3125
84192680.0	66549.1640625
84400512.0	64838.2265625
83327312.0	69269.9375
82489416.0	62291.62109375
82106384.0	67955.828125
82925024.0	69572.0625
83188656.0	69851.2578125
84280224.0	54390.83203125
84032760.0	66333.703125
84280856.0	64012.4296875
82520320.0	69298.203125
82684640.0	69396.7109375
83687080.0	62654.94921875
83834944.0	75169.2890625
82967376.0	61817.49609375
82744928.0	66217.734375
81743416.0	64325.1171875
82734608.0	66970.859375
82458592.0	66944.421875
83296328.0	73570.2265625
83003736.0	61531.3515625
84543800.0	68875.5703125
83618040.0	68612.015625
83764992.0	69400.0390625
83652680.0	61986.09765625
84449192.0	62927.890625
83540584.0	64062.109375
82529112.0	65428.36328125
83279112.0	67236.0703125
82281456.0	51683.36328125
82049616.0	71448.7109375
83117656.0	61420.74609375
83554120.0	66262.546875
82308128.0	70567.734375
83418392.0	70349.703125
82236784.0	65395.44140625
83998360.0	66887.515625
82704448.0	65556.2265625
82097864.0	70777.421875
82385400.0	69055.3984375
84086056.0	66430.84375
84074064.0	57005.22265625
85311880.0	67185.5546875
83998624.0	65191.4609375
84167144.0	69005.9765625
82722568.0	67959.9765625
82624512.0	80652.046875
82622928.0	76623.65625
80729248.0	60158.96875
83539880.0	68443.9140625
84293472.0	67337.4375
82682320.0	70156.7734375
83127120.0	62737.19140625
82596248.0	66192.921875
83272560.0	60175.46875
83074808.0	67798.1875
83015496.0	71936.46875
82616856.0	70145.0703125
82197560.0	59210.34765625
82126352.0	62086.33203125
83965296.0	65573.859375
84072648.0	71689.875
83048072.0	68444.6171875
82847496.0	63943.79296875
82648352.0	73138.8359375
83657608.0	65806.1953125
84838888.0	71633.765625
83566112.0	68118.1484375
83936872.0	68102.3125
81785096.0	55811.81640625
82005632.0	67236.1875
83022088.0	65416.77734375
83844992.0	69573.9296875
82784504.0	69499.09375
83214192.0	64190.328125
82977048.0	76503.9453125
84227176.0	63520.98046875
82868920.0	67570.84375
84679336.0	66100.265625
82501600.0	69290.046875
83579600.0	68929.046875
83571800.0	74911.8828125
83780224.0	61481.609375
82729288.0	68406.515625
81435912.0	71185.25
82743520.0	69242.53125
83521616.0	62674.62109375
84144392.0	63543.17578125
84213864.0	65490.125
83974104.0	69409.375
83714200.0	68802.3984375
83892512.0	54734.1796875
80877296.0	75122.421875
83775360.0	62072.2109375
82771160.0	67077.078125
82769784.0	70103.09375
82780520.0	70464.96875
84566344.0	65686.8359375
82741408.0	70638.125
83949912.0	65303.9453125
82660704.0	70880.125
82545736.0	71913.90625
83472568.0	69318.015625
84476152.0	58803.44921875
83331312.0	68116.078125
83378120.0	64763.47265625
83186784.0	68704.4140625
82663744.0	67916.7265625
84151752.0	81472.0625
81805496.0	79218.421875
83530424.0	62125.71875
84339912.0	69085.7890625
83619184.0	71059.0703125
84675800.0	72107.75
84909352.0	62474.70703125
84278816.0	66841.03125
83963840.0	65211.01171875
81564984.0	72917.78125
82435240.0	69693.21875
83128424.0	66023.6953125
84255208.0	62282.71484375
83779872.0	67019.9453125
84340240.0	64872.37109375
82337400.0	67496.7578125
83916648.0	70977.2421875
83078816.0	70063.2890625
84112064.0	75249.0078125
83492400.0	63266.8359375
83281024.0	71588.6875
84322312.0	71554.3828125
84956368.0	69948.84375
83571912.0	56046.84375
84007760.0	68057.3515625
82606240.0	64245.79296875
81868304.0	70901.375
82576304.0	73390.4296875
83187736.0	67106.34375
84549440.0	78395.0078125
85041448.0	64948.30078125
84455560.0	69498.125
83574760.0	68644.546875
84006400.0	68871.5546875
83779208.0	65822.0703125
82849744.0	77594.0078125
83844392.0	64886.21484375
84193032.0	68246.2734375
84594568.0	70875.7421875
84329384.0	71290.6015625
83260200.0	64912.21875
82513400.0	65658.8515625
83318752.0	67393.1796875
82890608.0	66542.90625
84813688.0	71054.5859375
85300232.0	59042.109375
84118080.0	74818.171875
83838744.0	61750.2734375
83248728.0	68539.34375
84610976.0	72431.21875
83245872.0	69983.1875
82218952.0	67612.921875
85219152.0	69888.8359375
83433168.0	65958.40625
83293256.0	72798.765625
82642616.0	72514.1640625
82806280.0	69440.3515625
82955336.0	59565.41015625
82537288.0	66536.53125
83856552.0	66972.4609375
84508224.0	71121.15625
83323752.0	69220.4921875
83358000.0	78916.2578125
83883400.0	78184.8046875
84208072.0	64371.98046875
83603912.0	69848.2109375
83377056.0	69358.3984375
83994456.0	72722.2109375
84285872.0	64756.03125
83658728.0	67832.8515625
84458496.0	63275.046875
83208840.0	70601.296875
83116088.0	73073.3828125
84353472.0	71596.6796875
84912432.0	61615.91015625
85242360.0	66385.4765625
84890536.0	65718.296875
84125864.0	70166.4609375
83402880.0	69470.7734375
83348904.0	67574.7734375
82041120.0	73039.3828125
83311352.0	66301.65625
83097792.0	72553.4296875
84211080.0	70898.2890625
84807576.0	70751.8125
83110096.0	58911.21484375
84593160.0	69691.1953125
85072384.0	66525.140625
84874240.0	70499.84375
83111824.0	72516.8984375
83196232.0	66647.9921875
84247328.0	77820.3828125
83804000.0	64214.734375
83497088.0	68968.3828125
82407864.0	69162.953125
83309784.0	70877.828125
85918872.0	68331.265625
83759464.0	75090.9921875
85491368.0	65187.625
84617016.0	71539.265625
83812320.0	71193.171875
83192120.0	71032.6171875
83157184.0	65494.65234375
82660760.0	66471.4453125
84142376.0	65583.3359375
83423472.0	68628.9140625
84021000.0	71554.90625
84384288.0	58601.859375
85378048.0	76065.4140625
84154768.0	64595.65234375
85211704.0	70279.03125
83139328.0	70619.421875
84387464.0	68468.34375
83041352.0	68397.234375
83011088.0	72612.09375
84891408.0	66414.71875
82984456.0	70510.0546875
85275592.0	73212.890625
83737664.0	73042.3203125
85336760.0	60971.171875
85299232.0	67495.515625
84170896.0	64876.30859375
83344640.0	72440.2734375
82396608.0	71477.0078125
83803488.0	82425.5625
82855680.0	75566.90625
84919976.0	65230.2265625
84483288.0	73301.375
84756864.0	71811.6328125
84413592.0	71485.71875
83637440.0	64774.796875
83901176.0	71144.5
83663768.0	65303.89453125
82832432.0	68740.4140625
83582672.0	71947.5234375
84685000.0	73030.1328125
85422504.0	62258.19140625
84981584.0	64249.34375
84465120.0	66458.234375
84628016.0	73221.2734375
84031680.0	71180.9375
84824104.0	68852.3359375
83014032.0	74652.5234375
83490752.0	66562.6796875
83805824.0	72737.296875
83807760.0	70944.09375
82581792.0	71762.1953125
85044104.0	59360.0390625
84784032.0	70295.8515625
84726344.0	67835.1640625
83613744.0	71984.5078125
84161392.0	71965.1953125
82168216.0	64646.12109375
83680368.0	78235.2890625
84186576.0	66115.5390625
83599136.0	70881.8359375
84731128.0	68839.1328125
84429136.0	70062.328125
84616688.0	69291.7421875
84894096.0	77893.9140625
84330360.0	64415.80078125
83165248.0	72557.703125
83266352.0	73160.578125
83683336.0	72311.6015625
83693496.0	66389.125
83149856.0	67129.421875
84299424.0	65720.421875
84571512.0	70968.3359375
85264128.0	72247.5546875
84718360.0	59994.05078125
84116632.0	75054.6328125
84161216.0	63961.359375
84013312.0	70009.1875
83779472.0	73333.640625
85239056.0	70403.421875
83356616.0	67700.1640625
84355984.0	72225.2578125
85014696.0	69133.8125
83665896.0	73713.5390625
84454840.0	73820.640625
84216784.0	71536.265625
85068528.0	62030.84375
84190856.0	68956.6171875
83349256.0	66508.34375
83383176.0	70447.09375
84512016.0	71467.671875
83877608.0	87475.265625
84564344.0	80210.7265625
84579168.0	61906.609375
83222200.0	69842.09375
85096160.0	73759.9453125
85387872.0	73368.28125
84755200.0	64495.265625
84691200.0	70349.0078125
84052192.0	70023.46875
82737632.0	74260.75
83285912.0	70549.4453125
82939536.0	67770.046875
84112656.0	62896.75
83409560.0	68145.4296875
85124984.0	65592.7578125
84244656.0	67619.5625
84257656.0	71411.0
84870512.0	75057.59375
84402968.0	75299.671875
86045832.0	67235.015625
85084072.0	74739.7578125
84587664.0	75517.8984375
84128280.0	72570.1875
83749888.0	57826.02734375
83094872.0	69596.03125
83300000.0	67018.34375
84800560.0	70673.390625
85282664.0	71423.296875
84364752.0	67626.671875
84192648.0	81340.53125
84477272.0	67150.6171875
83123240.0	70786.8671875
84631656.0	69424.9375
84148648.0	73269.3828125
82875928.0	71005.640625
83629960.0	77654.046875
85188016.0	64083.62890625
85362392.0	70721.984375
85469272.0	72967.265625
84776368.0	72729.71875
85748624.0	67087.25
83640352.0	67420.2734375
85201992.0	68436.5546875
84459280.0	70092.0234375
84095664.0	73410.53125
83047744.0	62585.578125
84480568.0	74326.046875
85265368.0	65602.4375
85664744.0	71916.25
85508528.0	71926.21875
85320104.0	71955.7421875
84942688.0	67392.625
84706752.0	73688.6875
83745288.0	68209.5625
84940352.0	72551.2890625
84981952.0	73904.8203125
84938392.0	72079.7265625
83971712.0	60899.01171875
84749448.0	68539.0390625
83945808.0	67864.09375
84648840.0	71688.0859375
86129216.0	74256.390625
84768760.0	86416.4609375
85300432.0	79071.3359375
83496272.0	63637.2734375
84074512.0	73335.0859375
84538080.0	71986.828125
85827488.0	74974.0390625
85932128.0	66716.7734375
84101736.0	69875.765625
85480208.0	65723.6484375
86303776.0	73359.0546875
84368336.0	74240.015625
84057816.0	70961.90625
85350320.0	62648.3203125
84426600.0	68034.9296875
85767464.0	67261.9453125
85234472.0	70432.359375
86517952.0	71003.5546875
83885872.0	73927.03125
85302920.0	77599.2890625
83529088.0	67105.8984375
84822552.0	72946.359375
84418392.0	73509.203125
85228312.0	73534.28125
86414312.0	60735.515625
84297352.0	69878.578125
83676616.0	67201.078125
85060376.0	71043.203125
85187680.0	73812.65625
85340856.0	68643.828125
85330912.0	80804.6640625
84764592.0	65339.296875
85981480.0	70028.8671875
85377800.0	72216.6875
85638544.0	73000.09375
83720032.0	69293.8125
84165592.0	77318.4296875
85609048.0	67167.8671875
83991368.0	74415.3828125
84049584.0	73531.5703125
84633936.0	70343.0390625
86036104.0	65405.4140625
85947992.0	67982.9453125
85783288.0	68282.421875
85441232.0	70620.53125
85339672.0	71339.0703125
85705968.0	46463.5390625
85439592.0	79152.7265625
84445904.0	64176.859375
84638104.0	68901.125
82699536.0	73790.34375
82651456.0	73228.1484375
85354104.0	67331.03125
85359160.0	72317.3125
85565328.0	69314.203125
85612128.0	76838.640625
85659872.0	76022.0390625
84935424.0	72037.9921875
83790720.0	61588.19921875
84185896.0	71962.1328125
84358792.0	68291.6484375
84364336.0	68165.1171875
85048888.0	70159.46875
85780728.0	85719.03125
84404256.0	83283.1484375
84397408.0	63220.13671875
83675776.0	70625.8046875
83447496.0	73915.7265625
85135376.0	74981.3984375
85039840.0	65829.515625
84291624.0	69108.03125
85605416.0	69005.8359375
85213440.0	73532.921875
85356944.0	74186.4296875
84092792.0	71696.21875
83772232.0	62845.578125
85642880.0	67459.78125
85669424.0	68102.578125
86793672.0	73241.3515625
86031848.0	72736.4296875
87688416.0	74007.4609375
87128072.0	76694.6875
84075968.0	67593.3828125
84226792.0	73436.21875
83913344.0	72549.1171875
84173176.0	73110.3515625
85134336.0	62896.28125
86063112.0	71593.453125
86008664.0	65891.8203125
86173760.0	73391.8203125
84379592.0	77454.859375
84822184.0	67930.8125
85803624.0	78950.1484375
83972032.0	66894.5
84522448.0	74323.796875
84832016.0	69931.4140625
84390624.0	68178.171875
86065744.0	64282.734375
85142528.0	81089.234375
85838496.0	65990.375
85447488.0	70764.09375
85225704.0	74355.4609375
82717960.0	75482.484375
85421048.0	66526.3046875
84657112.0	65765.3203125
84478200.0	69348.015625
84835016.0	72940.5546875
85815200.0	71658.9453125
85336880.0	47339.03125
85593008.0	78761.1484375
85244256.0	67393.6796875
86072784.0	72422.921875
85999840.0	70261.4921875
86233232.0	70967.0859375
85542080.0	69410.59375
85317080.0	74391.671875
85077000.0	67364.5390625
85028976.0	73565.4140625
83925368.0	76887.46875
86280872.0	73985.5078125
84705616.0	60828.4375
85519712.0	69233.890625
84951640.0	69571.4609375
84804320.0	72620.9609375
84983616.0	69098.375
84717176.0	82805.765625
83372240.0	82356.984375
85721208.0	64812.41015625
85667344.0	72551.296875
84734248.0	73182.546875
86670336.0	76027.0859375
85751144.0	65777.640625
85587704.0	68247.6171875
85076632.0	68622.796875
84840712.0	73944.546875
86927536.0	73118.25
85600080.0	70148.5625
84776152.0	66080.890625
83945256.0	68459.6875
84750096.0	66823.2734375
86457712.0	71609.8984375
85167312.0	74345.921875
85373024.0	76122.96875
86278392.0	75391.5
84643960.0	68084.2421875
86306576.0	75381.765625
84728576.0	74790.90625
84018288.0	72793.7890625
86501664.0	60833.69140625
84260952.0	74527.15625
85209408.0	67345.3984375
84971728.0	69492.3828125
86670648.0	73655.6328125
85908088.0	70019.7578125
86816280.0	82725.9765625
86504096.0	66474.015625
83658624.0	71368.375
83513560.0	70848.1640625
85088760.0	73766.828125
85797560.0	65173.7265625
85905832.0	78733.1015625
86505712.0	66506.515625
84863440.0	73579.640625
86141552.0	72600.9296875
86047464.0	74388.8125
84027304.0	67313.140625
83551704.0	69098.5234375
84504752.0	68110.484375
84646936.0	70005.921875
86441544.0	75585.4921875
85026272.0	49009.91015625
86439960.0	75610.2890625
86718136.0	63874.5625
86856576.0	73672.265625
84392776.0	74859.609375
86197608.0	70228.890625
86759456.0	67603.1015625
86262320.0	75514.359375
84634704.0	70276.1171875
85497456.0	72053.984375
85436744.0	73724.984375
85978552.0	74488.65625
86975008.0	64825.46875
84993368.0	70165.5234375
83996144.0	67718.4375
86154744.0	73291.0859375
85733248.0	73854.3125
86456408.0	88014.84375
85998832.0	80727.9609375
85814632.0	64090.27734375
85353856.0	73455.484375
85995120.0	74817.96875
85276280.0	72347.7265625
85126648.0	64423.515625
85129408.0	71221.375
85227072.0	71336.328125
86691760.0	73322.5
87216952.0	71334.78125
85813368.0	72626.796875
86510712.0	68406.171875
85439512.0	67884.7734375
85753792.0	65115.26953125
85059056.0	73097.703125
84343232.0	74100.7109375
84050824.0	76666.1953125
86533720.0	75399.6484375
85896456.0	67173.375
86401752.0	78311.4375
85318216.0	73914.5078125
87281712.0	73285.1640625
86176496.0	61065.05078125
85083360.0	73537.15625
86315224.0	66691.625
85084560.0	70767.765625
86583976.0	74333.7109375
85550608.0	69315.0078125
87603544.0	81681.453125
86772256.0	67122.21875
85260848.0	72178.109375
85930008.0	72455.296875
86145064.0	73581.578125
86164776.0	64438.3046875
86960832.0	77726.4609375
86802632.0	67128.2265625
86416872.0	74500.9609375
87014040.0	73992.5
86996344.0	71510.5625
85133128.0	68117.2734375
84616744.0	71616.9453125
85019128.0	66557.578125
86081928.0	69369.421875
85192728.0	76801.34375
87188832.0	50390.046875
86819544.0	74976.0859375
84652640.0	64922.26953125
87324888.0	73671.9921875
87039440.0	75956.2265625
87042408.0	69035.0859375
85555048.0	69159.296875
86189992.0	79520.3125
85025584.0	69209.765625
84669408.0	70462.7265625
85374376.0	77403.578125
84763304.0	75614.4453125
86082744.0	62609.10546875
87261296.0	66828.0
86556704.0	67967.703125
86948872.0	73046.265625
86522888.0	72272.1640625
83724048.0	82536.2890625
85537320.0	78786.7890625
86965272.0	67600.84375
86236888.0	74722.9453125
86561920.0	72715.453125
85939304.0	73365.6328125
85786096.0	66801.6953125
85887920.0	72001.2578125
86706984.0	71333.1171875
86008368.0	73939.9921875
87173752.0	73363.7265625
86569240.0	71199.9296875
86084088.0	68181.953125
85936120.0	67985.9296875
86612848.0	64931.73046875
85537360.0	71296.015625
84206584.0	75831.453125
86208696.0	76601.0390625
87078032.0	77379.7265625
86401472.0	68385.0234375
87353464.0	76405.625
87133208.0	74687.34375
86150296.0	70573.59375
85706824.0	61042.53515625
87019112.0	75101.0078125
86921640.0	67278.8359375
85756936.0	70582.234375
86670832.0	73926.1796875
85167864.0	69762.2109375
85475680.0	80139.671875
87930208.0	66133.296875
86939544.0	71727.15625
85156608.0	72733.34375
85055352.0	73292.171875
86091312.0	62773.65625
86945760.0	77150.0703125
86491032.0	69165.0625
86419288.0	74812.5546875
86561280.0	74919.4375
86440632.0	72299.9453125
85148688.0	67149.953125
87675664.0	70372.1640625
86843056.0	67452.5
86124728.0	71145.1171875
85028640.0	75551.515625
86332120.0	51871.47265625
86494624.0	74875.1640625
87785600.0	66534.1953125
86698000.0	72248.40625
86729336.0	73842.75
86317048.0	72543.375
86502592.0	70066.65625
87107888.0	76661.4921875
85978944.0	70085.7734375
86355000.0	74425.609375
87251840.0	73527.390625
85781912.0	73566.0703125
86724008.0	61728.84765625
88065072.0	71214.7109375
88595464.0	68493.484375
86938792.0	72744.3359375
87716512.0	73546.5
86775496.0	86810.484375
86313544.0	79259.7890625
85959624.0	65135.09765625
85056976.0	72581.984375
85659720.0	74337.09375
86232928.0	75007.375
87055824.0	67643.4375
87790392.0	69841.8828125
86118896.0	68180.890625
85463872.0	73958.4609375
87527768.0	75378.4609375
87592232.0	73774.265625
86107656.0	65596.859375
87362408.0	66274.5546875
86754648.0	67388.40625
87715960.0	73861.0
85596608.0	72070.5703125
85621232.0	73182.8359375
86390168.0	79330.4140625
86061768.0	69432.171875
86406992.0	73426.9140625
88579608.0	72506.5546875
87406560.0	76776.4609375
88908792.0	61814.1953125
86398384.0	72009.8203125
85402624.0	67405.34375
85018560.0	73508.4375
86726912.0	74829.3828125
86975920.0	67674.875
88121704.0	80837.8515625
89179440.0	67906.5390625
88878880.0	72438.859375
86866976.0	71652.1953125
86020512.0	72321.2265625
85686704.0	65753.3515625
85673816.0	80851.265625
86338880.0	65721.8671875
87050360.0	74448.8203125
87464240.0	75915.6328125
87921840.0	72646.859375
88655416.0	66183.8046875
87065128.0	69571.625
86213912.0	71365.484375
85389184.0	70882.8203125
86826256.0	70709.7578125
88250560.0	49461.96484375
87358792.0	78600.203125
87664736.0	65934.328125
87139608.0	70559.15625
88745392.0	73904.8125
87014728.0	73692.1484375
87713088.0	69483.25
87207872.0	71768.65625
87208616.0	70308.0
86585688.0	76456.609375
87801720.0	74107.484375
88221496.0	73087.9375
88192424.0	65060.640625
85692744.0	72415.9453125
85520504.0	68017.21875
86549576.0	68584.3828125
84908128.0	73979.078125
86935592.0	83524.3671875
87168672.0	80107.8671875
89787832.0	65459.0078125
88723864.0	75198.78125
87086760.0	75900.25
86709912.0	72892.8359375
86165224.0	65979.4375
87320672.0	74667.1328125
86964464.0	69170.6875
87199464.0	72135.25
85156864.0	71846.4375
87627592.0	73553.328125
87931808.0	66339.15625
88049416.0	66230.90625
86823976.0	65948.3984375
88384352.0	74421.5
87173680.0	74072.8359375
87137048.0	75913.8203125
86079648.0	74446.0078125
86156680.0	68290.765625
87720560.0	75871.140625
86840984.0	74545.359375
88259768.0	75554.6640625
87633120.0	62629.10546875
87163040.0	72719.9296875
88207912.0	66185.828125
86444752.0	70773.046875
85977376.0	72837.515625
86027672.0	69720.9140625
86981896.0	82749.8046875
88057816.0	67476.4453125
88652784.0	72908.8828125
88960656.0	72597.96875
86376760.0	73810.1640625
87438752.0	63913.62890625
87740352.0	81081.609375
88667112.0	68970.984375
87758520.0	71836.4140625
87015128.0	74022.046875
87376936.0	73033.8671875
85586184.0	66243.375
87266160.0	68922.6015625
89080400.0	69676.6640625
87415472.0	74341.6484375
86760632.0	75368.375
87739856.0	52211.39453125
88405728.0	74880.5546875
87248688.0	67246.7890625
86533512.0	73199.4140625
87468096.0	71088.1015625
86586784.0	72528.078125
87730872.0	72048.3359375
89862512.0	75704.078125
88604696.0	69672.140625
88990888.0	73084.7734375
87598200.0	75885.96875
85322696.0	74248.4453125
88106376.0	62199.1796875
87172504.0	70473.5390625
88437264.0	69323.6640625
88328656.0	70446.9921875
87441984.0	74181.203125
89554040.0	89013.375
87193904.0	82199.265625
87535264.0	64852.16796875
87976488.0	73156.0390625
88150848.0	74851.5625
87630456.0	74403.421875
88017808.0	66535.9375
86846904.0	71572.53125
88272344.0	70135.8671875
88339088.0	73291.8125
87678696.0	73641.8046875
87347664.0	72066.5
88046152.0	65214.07421875
89008272.0	66483.1328125
89136808.0	67565.375
87452304.0	75628.8671875
88336408.0	73230.0625
89656760.0	75283.0390625
86925792.0	77583.4609375
86715488.0	69614.6796875
87415040.0	72207.515625
86613560.0	71934.5
88342480.0	75674.6015625
88517288.0	62354.3359375
88281272.0	73899.15625
88780776.0	69697.3359375
88396816.0	73607.390625
88885144.0	73474.78125
88008216.0	67907.4453125
86213320.0	80422.453125
87121352.0	68706.5859375
88468792.0	74572.015625
89399288.0	69887.640625
89471584.0	73685.7578125
89453928.0	67177.0234375
89237456.0	80538.046875
88613896.0	66805.015625
88562992.0	74995.1640625
87224944.0	75510.0703125
86093864.0	72269.0625
87907256.0	65923.1796875
88117472.0	69787.25
88979088.0	69835.78125
89237776.0	70924.96875
90163888.0	73738.078125
88449432.0	52834.2421875
87058616.0	76943.0390625
87558408.0	65491.81640625
87349808.0	71030.8125
88759912.0	73545.625
87502688.0	74017.1796875
88909592.0	72510.1875
88897640.0	75323.609375
91585656.0	70086.09375
88390072.0	74974.21875
87956640.0	76030.25
87084880.0	73185.140625
87494320.0	63961.15625
88218312.0	69309.46875
89372896.0	67348.6484375
88192408.0	73058.1015625
88933168.0	73627.40625
88555040.0	86609.296875
90226904.0	79752.375
88617912.0	66284.2421875
88745008.0	76175.0859375
87886248.0	72931.921875
89124800.0	72522.34375
88942616.0	67778.3359375
90021120.0	73070.3203125
88642432.0	68620.6484375
88422272.0	71968.6640625
87690376.0	74195.4921875
87569976.0	72405.8125
88906008.0	66134.09375
89082664.0	66393.3125
90032696.0	68975.3359375
88330664.0	76361.1953125
89036424.0	72667.6875
89410008.0	75196.359375
88219576.0	78795.1328125
87113768.0	68459.6796875
87225488.0	72545.4921875
88899696.0	73260.4453125
89734584.0	75353.8515625
90450336.0	62200.2109375
89814320.0	72627.7890625
89790408.0	69056.328125
89250768.0	73911.6796875
88650992.0	74549.046875
88171456.0	69061.96875
89135112.0	76557.390625
88406696.0	65790.296875
89407760.0	72220.5078125
88980440.0	71117.5
89068752.0	75574.6796875
